5.258231311306551525e-01,6.484664203157366469e-01,6.959923641285507001e-01,7.450850527043019200e-01,8.770511001523266792e-01,7.581799971248139869e-01,7.703628988878138406e-01,8.580119653742330765e-01,9.142621002114736939e-01,9.345489311366276253e-01,9.110196086312282171e-01,1.038888418060395447e+00,9.225785614302336457e-01,9.376360592011671047e-01,1.059780179113487319e+00,9.824506391876314249e-01,1.268861966917795625e+00,1.503180012356275297e+00,1.239416144604672754e+00,1.164236875007161220e+00
6.055175766570449758e-01,6.361116327689352312e-01,7.025364007988984527e-01,7.487754712205495489e-01,7.035333083151178446e-01,7.323979834168483638e-01,8.866103168609305030e-01,9.290688920646295035e-01,8.551641787457784361e-01,9.058343372296114859e-01,8.588707836036627574e-01,1.175056325245614763e+00,9.244181814505604278e-01,8.728900961367686007e-01,9.445050407135197057e-01,9.928777209315930996e-01,9.194610077130939141e-01,1.056150959264671840e+00,1.143633382600012238e+00,1.254450479106751448e+00
5.318258708844889604e-01,7.385851594104836382e-01,6.923502825903824487e-01,6.731546419401279735e-01,8.197821144314300090e-01,8.107166179808477091e-01,7.466100732375231530e-01,1.017155585491797964e+00,9.092571105537858855e-01,8.727244056813484585e-01,8.725030273759918353e-01,9.577614768347640917e-01,9.700905435300373192e-01,1.001921399170810245e+00,1.086603421014979531e+00,9.470120785779454486e-01,9.917632023536553376e-01,1.037739537526984224e+00,1.084815282028544381e+00,1.103131780554837071e+00
5.787418836880809936e-01,6.663251010270420105e-01,6.538882971078102679e-01,6.723405427200696005e-01,8.813159216791243145e-01,8.163992602881106064e-01,8.078873521288597592e-01,8.567262326114664095e-01,9.509345758455863828e-01,9.927686555547136082e-01,9.247441719859573750e-01,9.506503779828863188e-01,9.875514892587825555e-01,9.535597812280454111e-01,9.635557835094099577e-01,1.110726160726283052e+00,9.462451678741273797e-01,9.975948358705789554e-01,1.089440473665504117e+00,1.072693848022887586e+00
6.199168968221173692e-01,6.459773895251343934e-01,8.143075862006280419e-01,7.370974291238284737e-01,7.648383856678083736e-01,9.301055966037355960e-01,8.734069360627773060e-01,8.564219762138426395e-01,9.190957534313999311e-01,1.014602990389511961e+00,8.950960315750478014e-01,1.048666566179107917e+00,9.977591500257286805e-01,1.046829119368379413e+00,1.023390252865495675e+00,9.323766566439607439e-01,1.000402676053436579e+00,9.944019529799953405e-01,1.186760170832353856e+00,1.081822653495128073e+00
5.351971059302813583e-01,6.339986789734037842e-01,6.638081239454571847e-01,7.202117731308046444e-01,9.077656886033425021e-01,8.569890931600568917e-01,8.045708052388791387e-01,9.247459353915491453e-01,9.694274666671329754e-01,8.866471588839567319e-01,8.961370498899084991e-01,1.045689633099759375e+00,1.037850436711483582e+00,9.780839674135246575e-01,1.047816089128357886e+00,9.476810816565441886e-01,1.017161802354562994e+00,1.134155043334067914e+00,1.121745837356227904e+00,1.008504397688998910e+00
6.313633080229344996e-01,6.785502767826819825e-01,6.952565758204467539e-01,7.180716169840225538e-01,7.868694298088796391e-01,8.233724331534132412e-01,8.112534224923781956e-01,9.186260293970472945e-01,9.188198473748704354e-01,9.484099842601071417e-01,9.572980659662299052e-01,9.944026068920895911e-01,9.738274956520425185e-01,9.917743459523642446e-01,1.079807379679903701e+00,9.612796369979551558e-01,9.840707611296442003e-01,1.107595462809371378e+00,1.167186644105443261e+00,1.098825176601698761e+00
5.822464840814133291e-01,6.592249462501320600e-01,7.208076166916109750e-01,7.453840593739216036e-01,7.979130338708755321e-01,8.232637074825737145e-01,1.048660744077965612e+00,9.051914825805406073e-01,9.823617964831349303e-01,9.862514408774105679e-01,9.987122509535500958e-01,1.008715476406107037e+00,1.143706987304856648e+00,1.016491694179730176e+00,1.005887952834008336e+00,9.368633375847778000e-01,1.128372787490241835e+00,1.053779752557522320e+00,1.061640557728569023e+00,1.120968852850670272e+00
5.848691265262601080e-01,6.740752426165673716e-01,7.123533935306538556e-01,7.659741398761108488e-01,7.790675737567945847e-01,7.921741208777020038e-01,8.084033313770063733e-01,1.170551500027684044e+00,9.458229133479715278e-01,1.191697672660906315e+00,9.851635429781520070e-01,9.677451049548640993e-01,1.004285381110084696e+00,1.083894677289376274e+00,9.983832922178265123e-01,1.011547477374010295e+00,9.965985380603380461e-01,1.104421103091522971e+00,1.013001732291109125e+00,1.101464913802385537e+00
5.227247718509284713e-01,6.536642628957393120e-01,6.715066384292548429e-01,7.447270044630097674e-01,1.006279748546354824e+00,8.241818236991402813e-01,8.621802230555507540e-01,9.045109426072228676e-01,1.012073423384045601e+00,1.059393151340982220e+00,9.645687422875794947e-01,9.750811536518035894e-01,9.692464829292473105e-01,1.127303276690740708e+00,1.001112779519754747e+00,1.018147045168160236e+00,9.923961195649620981e-01,1.151956417662862941e+00,1.107699456817182071e+00,1.228109712037178669e+00
